config_id,model_class,source,is_pareto,predicted_lat_ms,predicted_amota,prune_object,prune_rate__backbone,prune_criterion__backbone,q_bits__backbone,q_granularity__backbone,q_object__backbone,d_routing__backbone,prune_rate__encoder,prune_criterion__encoder,q_bits__encoder,q_granularity__encoder,q_object__encoder,d_routing__encoder,prune_rate__decoder,prune_criterion__decoder,q_bits__decoder,q_granularity__decoder,q_object__decoder,d_routing__decoder,prune_rate__heads,prune_criterion__heads,q_bits__heads,q_granularity__heads,q_object__heads,d_routing__heads,prune_rate__v2x_comm,prune_criterion__v2x_comm,q_bits__v2x_comm,q_granularity__v2x_comm,q_object__v2x_comm,d_routing__v2x_comm
a7_v2_univ2x_full_0010,univ2x_full,a7_v2_univ2x_full_pareto,False,471.15,0.3526661374316668,none,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU
a7_v2_univ2x_full_0011,univ2x_full,a7_v2_univ2x_full_pareto,False,499.5,0.3419397610559339,none,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU
a7_v2_univ2x_full_0012,univ2x_full,a7_v2_univ2x_full_pareto,False,499.5,0.3533127667112481,none,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
a7_v2_univ2x_full_0013,univ2x_full,a7_v2_univ2x_full_pareto,True,454.9500000000001,0.3556833588934272,none,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
a7_v2_univ2x_full_0014,univ2x_full,a7_v2_univ2x_full_pareto,False,487.35,0.3543044370624281,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU
a7_v2_univ2x_full_0015,univ2x_full,a7_v2_univ2x_full_pareto,False,515.7,0.3215660719243526,none,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
a7_v2_univ2x_full_0016,univ2x_full,a7_v2_univ2x_full_pareto,False,527.85,0.3424319153664908,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W-only,GPU
a7_v2_univ2x_full_0017,univ2x_full,a7_v2_univ2x_full_pareto,True,426.6,0.3474271895966443,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU
a7_v2_univ2x_full_0018,univ2x_full,a7_v2_univ2x_full_pareto,False,499.5,0.3438716849142834,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
a7_v2_univ2x_full_0019,univ2x_full,a7_v2_univ2x_full_pareto,False,475.2,0.3442224231791791,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU
a7_v2_univ2x_full_0020,univ2x_full,a7_v2_univ2x_full_pareto,False,471.15,0.3541584635477295,none,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
a7_v2_univ2x_full_0021,univ2x_full,a7_v2_univ2x_full_pareto,False,475.2,0.3504819478250626,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU
a7_v2_univ2x_full_0022,univ2x_full,a7_v2_univ2x_full_pareto,False,483.3,0.3403910180735655,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W-only,GPU
a7_v2_univ2x_full_0023,univ2x_full,a7_v2_univ2x_full_pareto,False,475.2,0.3437388382834932,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU
a7_v2_univ2x_full_0024,univ2x_full,a7_v2_univ2x_full_pareto,False,459.0,0.350481104745253,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W+A,GPU
a7_v2_univ2x_full_0025,univ2x_full,a7_v2_univ2x_full_pareto,False,515.7,0.3350564033355881,none,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU
a7_v2_univ2x_full_0026,univ2x_full,a7_v2_univ2x_full_pareto,False,503.55,0.3264867549355757,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP16,per-tensor,W-only,GPU
a7_v2_univ2x_full_0027,univ2x_full,a7_v2_univ2x_full_pareto,True,442.8,0.351914560236032,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W-only,GPU
a7_v2_univ2x_full_0028,univ2x_full,a7_v2_univ2x_full_pareto,False,471.15,0.337430462071661,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU
a7_v2_univ2x_full_0029,univ2x_full,a7_v2_univ2x_full_pareto,False,459.0,0.3485126999359904,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W-only,GPU
a7_v2_univ2x_full_0030,univ2x_full,a7_v2_univ2x_full_pareto,False,499.5,0.3387916222759922,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU
a7_v2_univ2x_full_0031,univ2x_full,a7_v2_univ2x_full_pareto,False,487.35,0.323909398799701,none,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU
a7_v2_univ2x_full_0032,univ2x_full,a7_v2_univ2x_full_pareto,False,459.0,0.3403011831303996,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W+A,GPU
a7_v2_univ2x_full_0033,univ2x_full,a7_v2_univ2x_full_pareto,False,499.5,0.3295264201800048,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
a7_v2_univ2x_full_0034,univ2x_full,a7_v2_univ2x_full_pareto,False,499.5,0.3346376351271291,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU
a7_v2_univ2x_full_0035,univ2x_full,a7_v2_univ2x_full_pareto,True,487.35,0.3591563803416057,none,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU
a7_v2_univ2x_full_0036,univ2x_full,a7_v2_univ2x_full_pareto,False,499.5,0.3330690566946417,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU
a7_v2_univ2x_full_0037,univ2x_full,a7_v2_univ2x_full_pareto,False,454.9500000000001,0.3424733272100298,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU
a7_v2_univ2x_full_0038,univ2x_full,a7_v2_univ2x_full_pareto,False,487.35,0.345392200665479,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
a7_v2_univ2x_full_0039,univ2x_full,a7_v2_univ2x_full_pareto,False,503.55,0.3521726771602512,none,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU
a7_v2_univ2x_full_0040,univ2x_full,a7_v2_univ2x_full_pareto,False,515.7,0.3365110628840942,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU
a7_v2_univ2x_full_0041,univ2x_full,a7_v2_univ2x_full_pareto,False,459.0,0.3408145524898746,none,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP16,per-channel,W-only,GPU
a7_v2_univ2x_full_0042,univ2x_full,a7_v2_univ2x_full_pareto,False,499.5,0.3375569558435378,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU
a7_v2_univ2x_full_0043,univ2x_full,a7_v2_univ2x_full_pareto,False,499.5,0.3375133313327049,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU
a7_v2_univ2x_full_0044,univ2x_full,a7_v2_univ2x_full_pareto,False,499.5,0.3335503740867994,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU
a7_v2_univ2x_full_0045,univ2x_full,a7_v2_univ2x_full_pareto,False,499.5,0.3218462305202655,none,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU
a7_v2_univ2x_full_0046,univ2x_full,a7_v2_univ2x_full_pareto,False,459.0,0.3388897433000117,none,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU
a7_v2_univ2x_full_0047,univ2x_full,a7_v2_univ2x_full_pareto,False,471.15,0.3462338282143048,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU
a7_v2_univ2x_full_0048,univ2x_full,a7_v2_univ2x_full_pareto,False,471.15,0.3410627527733364,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU
a7_v2_univ2x_full_0049,univ2x_full,a7_v2_univ2x_full_pareto,False,487.35,0.3367814143983528,none,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0000,pyramid_fusion,m4_7_v3_pyramid_pareto,False,23.8,0.9580576955022284,none,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU
m4_7_v3_pyramid_0001,pyramid_fusion,m4_7_v3_pyramid_pareto,False,31.3,0.960482211628215,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W+A,GPU
m4_7_v3_pyramid_0002,pyramid_fusion,m4_7_v3_pyramid_pareto,False,32.5,0.9591235912379216,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0003,pyramid_fusion,m4_7_v3_pyramid_pareto,False,27.6,0.9614669183306976,none,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU
m4_7_v3_pyramid_0004,pyramid_fusion,m4_7_v3_pyramid_pareto,False,31.4,0.96008439725371,none,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU
m4_7_v3_pyramid_0005,pyramid_fusion,m4_7_v3_pyramid_pareto,False,28.8,0.961351894038811,none,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0006,pyramid_fusion,m4_7_v3_pyramid_pareto,False,30.0,0.958004160382434,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0007,pyramid_fusion,m4_7_v3_pyramid_pareto,False,26.3,0.9573673171050248,none,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0008,pyramid_fusion,m4_7_v3_pyramid_pareto,False,31.3,0.9591645130643888,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0009,pyramid_fusion,m4_7_v3_pyramid_pareto,True,26.3,0.9605996466735864,none,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU
m4_7_v3_pyramid_0010,pyramid_fusion,m4_7_v3_pyramid_pareto,False,26.3,0.9583623363198271,none,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU
m4_7_v3_pyramid_0011,pyramid_fusion,m4_7_v3_pyramid_pareto,False,30.1,0.960624740326611,none,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU
m4_7_v3_pyramid_0012,pyramid_fusion,m4_7_v3_pyramid_pareto,False,28.8,0.9591915509412684,none,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0013,pyramid_fusion,m4_7_v3_pyramid_pareto,False,24.74,0.7854188721208161,channel,0.5,FPGM,FP16,per-channel,W-only,GPU,0.2,L1,INT8,per-tensor,W+A,GPU,0.4,L1,INT8,per-tensor,W+A,GPU,0.375,L1,FP32,none,none,GPU,0.15,L1,FP16,per-tensor,W+A,GPU
m4_7_v3_pyramid_0014,pyramid_fusion,m4_7_v3_pyramid_pareto,False,27.5,0.9589141508214968,none,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0015,pyramid_fusion,m4_7_v3_pyramid_pareto,False,27.6,0.9591427783805564,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU
m4_7_v3_pyramid_0016,pyramid_fusion,m4_7_v3_pyramid_pareto,False,31.4,0.9594037435232144,none,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0017,pyramid_fusion,m4_7_v3_pyramid_pareto,False,33.8,0.9616185285721878,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W-only,GPU
m4_7_v3_pyramid_0018,pyramid_fusion,m4_7_v3_pyramid_pareto,True,22.5,0.9552732975050342,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU
m4_7_v3_pyramid_0019,pyramid_fusion,m4_7_v3_pyramid_pareto,False,30.1,0.9621226865353356,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0020,pyramid_fusion,m4_7_v3_pyramid_pareto,True,27.7,0.9625878073953392,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU
m4_7_v3_pyramid_0021,pyramid_fusion,m4_7_v3_pyramid_pareto,False,28.8,0.9597172490241408,none,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU
m4_7_v3_pyramid_0022,pyramid_fusion,m4_7_v3_pyramid_pareto,False,26.4,0.959178829677352,none,0.0,none,INT8,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU
m4_7_v3_pyramid_0023,pyramid_fusion,m4_7_v3_pyramid_pareto,False,30.0,0.9596791134255712,none,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP32,none,none,GPU,0.0,none,INT8,per-channel,W-only,GPU
m4_7_v3_pyramid_0024,pyramid_fusion,m4_7_v3_pyramid_pareto,True,26.4,0.9616939357166796,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,FP16,per-channel,W+A,GPU
m4_7_v3_pyramid_0025,pyramid_fusion,m4_7_v3_pyramid_pareto,False,25.1,0.960014282788476,none,0.0,none,INT8,per-channel,W+A,GPU,0.0,none,INT8,per-channel,W-only,GPU,0.0,none,FP16,per-channel,W+A,GPU,0.0,none,FP16,per-tensor,W+A,GPU,0.0,none,INT8,per-tensor,W+A,GPU
m4_7_v3_pyramid_0026,pyramid_fusion,m4_7_v3_pyramid_pareto,False,31.4,0.9587539272140052,none,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-channel,W+A,GPU
m4_7_v3_pyramid_0027,pyramid_fusion,m4_7_v3_pyramid_pareto,False,28.64389,0.8357014331970457,channel,0.4,FPGM,FP32,none,none,GPU,0.297,L1,INT8,per-channel,W+A,GPU,0.05,L1,FP16,per-channel,W+A,GPU,0.125,L1,FP32,none,none,GPU,0.375,L1,FP32,none,none,GPU
m4_7_v3_pyramid_0028,pyramid_fusion,m4_7_v3_pyramid_pareto,False,30.200000000000003,0.9619024495773952,none,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP32,none,none,GPU,0.0,none,FP16,per-tensor,W-only,GPU,0.0,none,FP16,per-channel,W-only,GPU,0.0,none,FP16,per-tensor,W-only,GPU
